id,price,bedrooms,bathrooms,sqft_living,sqft_lot,condition
1473120730,469900,4,2.5,2990,8913,4
1311910300,260000,5,2.25,2320,6375,4
1023059429,380000,4,2.5,2100,5857,3
224069134,735000,3,1.75,1880,108900,3
3361401025,207000,2,1,1130,8160,4
241900020,378800,5,2.5,2740,5400,3
3876200060,382500,4,1.75,1560,8700,4
1454600266,925000,4,3.75,4420,9492,3
1646502355,1280000,4,3.25,3080,4120,3
8024200684,419500,3,1.5,1400,1091,3
3023059012,389900,4,1,1710,117176,4
4221900030,682000,2,1,890,5000,3
6403510410,405000,4,2.5,1850,9136,3
7655900031,240000,2,1,590,8717,3
4233600190,1065000,3,4,3370,8252,3
3529300330,370000,3,2.5,1980,6922,5
4057300170,305000,2,1.5,1140,2980,3
1774200190,580000,3,2.75,2660,32757,4
1105000588,349500,3,1,1400,3538,3
4270600025,245000,5,1.75,2020,7902,3
1133000694,325000,4,1.75,1670,9500,3
1818800289,795000,3,2.75,1820,7517,3
173000025,316000,3,1,1130,7200,4
6204420070,452000,4,1.75,1570,8268,3
3751606513,263400,4,2,1360,60548,3
7893805650,475000,5,2,2050,10200,3
1776460110,395000,4,2.75,2280,5013,3
952005224,409000,2,1,890,3271,4
1774000720,425000,3,2.25,1790,10209,3
5560000070,199990,3,1,1100,8560,3
2425059074,740000,5,3,3655,51836,5
4389201021,1014250,3,1,1640,12855,5
7227801580,232000,4,2,1440,5911,5
4027701284,385000,3,2.25,1710,11500,3
4427100105,398000,4,1,1430,6240,5
6329000185,540000,3,2.5,2600,23361,3
2624039133,514000,3,1.75,1720,5899,3
290200230,676000,4,2.5,2800,5368,3
3224510300,925000,3,2.75,3280,10558,4
1454100056,355000,3,1,1600,5001,5
8029500380,305000,3,2,1830,10873,3
6648000050,360000,3,1.75,1500,7200,3
7891600260,175000,2,1,660,5000,3
832700270,318000,3,1.5,1240,983,3
104560120,304400,4,2.75,2140,8100,4
3401700031,661000,2,1.5,1750,46173,4
5019500215,495000,2,1.75,1280,4000,4
3295700060,500000,3,2,1720,5525,5
2193310300,510000,3,2,1430,9250,4
3216900080,325000,3,2.5,1880,6818,3
2887700805,458950,2,1,1530,4370,3
2428100080,1061604,4,3,2990,6695,3
1826049408,383900,3,1.5,1600,8040,4
6386600170,217000,3,1.5,1860,8505,4
6082400152,325000,3,2.25,1890,9646,3
6679000960,336500,4,2.5,2500,5264,3
809000945,563000,6,1,1730,2760,3
2436701200,720000,3,1.75,2040,4000,5
5125400305,367500,4,2,1960,16015,3
5702450250,340000,3,2,1410,10015,3
8113101000,336000,4,1,1780,4310,5
6806100250,316500,3,2.5,1770,3873,3
100600860,237500,3,1.75,1050,7854,4
2461900609,346100,3,2.5,1400,2036,3
9557300570,554500,3,2.25,1880,6565,4
4024100961,346950,3,1.75,1830,10954,3
461004095,514000,3,1.75,1620,5000,3
6623400090,222000,2,1,1550,38449,3
8021701115,549000,3,2,1560,5130,5
6300500081,300000,3,2.5,1330,1200,3
824069121,585000,5,3.5,3180,40946,3
7504001440,435000,2,1.75,1910,12142,3
7954300460,568500,4,2.5,3010,6181,3
9202650130,620000,4,2.5,1910,7683,3
3293700496,450000,4,1.75,1850,7730,5
6601200040,280000,4,2.5,1934,5677,3
2742100250,550000,4,3.5,3820,17745,3
7299600920,279000,4,2.5,2009,4800,3
2893000280,216600,3,1.75,2200,7700,3
225069013,806000,4,2.5,2500,206474,3
7856610490,875000,5,2.5,2530,8564,4
2923039217,350000,2,0.75,1392,43710,4
7454001280,220000,3,1,1050,6300,3
4054700300,680000,4,2.75,3310,50951,3
7732501000,854000,4,2.75,3150,38865,3
3826000560,173000,2,1,1740,8100,3
325059126,565000,4,1,2170,12100,5
2872900010,382500,3,1.5,1090,9862,3
4046400010,535900,3,2.25,1880,10880,3
5500200010,389950,3,1.75,1580,9049,3
6415100331,312500,2,1,870,7227,3
2524049179,2000000,3,2.75,3050,44867,3
8887001625,417000,3,2.75,1820,52889,3
104550740,299000,3,2.5,2450,7062,3
9407100800,255000,3,1,1230,10170,3
2792000010,513000,4,2.5,2660,8887,4
5437820310,218000,3,1,960,9633,5
1777600900,710000,4,2.5,2870,8995,5
3303950220,348450,4,2.5,1950,8628,3
2787460720,200000,3,2,1010,7896,3
8946750030,245000,3,2.25,1422,3677,3
9455200570,632000,6,2.5,2560,8320,3
9353300220,285000,3,1,950,10723,4
301400940,265000,3,2.25,1489,2800,3
3885804390,1500000,4,3.25,3470,5222,3
6140100028,370000,3,1.75,1496,1423,3
1422700040,183000,3,1,1170,7320,3
3131200640,700000,4,2,1830,4590,3
3438501327,352500,2,2.5,1570,2399,3
824059211,800000,4,1.75,2150,9148,4
2024059058,978000,4,2.75,2890,7821,3
1311800040,260000,4,2.75,2240,7200,3
3432501415,399000,3,1.75,1170,8148,3
4068300280,255000,3,1.75,1550,9720,3
8089510170,935000,5,4.5,4230,9701,3
259800640,500000,4,1.75,2240,9886,4
9315300260,189650,2,1.75,1100,7600,3
8718500610,379950,3,1.5,1690,9144,4
7518507330,535610,3,1,1610,5100,5
7351000160,332000,3,2.25,2120,14915,3
293600080,280000,4,2.25,1930,7207,4
2321059093,506000,3,2.5,2100,213008,3
7855801610,1216000,4,2.5,3190,8684,5
8024201525,427000,3,1.75,1300,5111,4
1861400068,390000,2,1,860,1800,3
148000375,945000,2,2.5,2540,7089,3
8155760040,213400,4,2.5,1680,6655,3
6352600490,820000,4,3.5,2770,8049,3
5113260430,280000,3,2,1280,7633,3
5249800010,2725000,4,4.25,6410,43838,4
2212200090,215000,3,1,1610,7140,3
2346800461,1120000,5,1.5,2540,6660,4
2115510160,258950,3,1.75,1440,8050,3
3876000910,487000,4,2.25,2400,7000,4
1794500695,750000,2,1.5,1110,3600,5
1842300050,600000,5,2,2190,9072,5
923000095,525000,3,1,1560,8100,4
8835200330,399950,3,2.5,1470,4488,5
5379805495,179000,2,1,720,8914,3
5315101728,770000,4,3,2320,7200,3
6072800205,2375000,4,2.5,3220,20251,3
4379400220,782500,4,2.5,2930,7806,3
4443800375,400000,3,1,900,4084,3
9158800090,400000,4,2.25,2230,7200,4
1995200245,545000,4,2.5,2040,6034,3
9136100420,767500,4,2,2350,4815,4
806000020,203000,3,1.5,1200,9120,3
6052401631,345000,3,1.5,1360,13496,4
5556300116,1105000,5,2.75,3300,7560,3
5028602020,255000,3,2.25,1850,7151,3
7922800190,620000,5,1.75,2000,8713,3
8645511350,300000,3,1.75,1810,21138,4
222029026,340000,2,0.75,1060,48292,5
1473200130,303000,3,2.25,1340,873,3
6303401050,132500,3,0.75,850,8573,3
1561910190,399950,3,2.5,2570,10431,3
6632900354,242500,3,1,1020,5870,3
1842200040,425000,3,1.5,1300,19163,3
1423089134,590000,3,2.25,2680,41250,3
4123400340,525000,4,2.25,1580,7307,3
9808640040,850000,3,2.5,2340,1919,4
824059305,2200000,5,4,5840,11652,3
2749600245,640000,3,2,1380,4800,3
3336000170,335000,4,1,1480,6500,4
8663280160,545000,5,2.5,2520,7863,3
8691390980,728000,4,2.5,3290,5951,3
1438000010,569995,4,2.5,2650,6875,3
3755000090,350000,3,1.75,1320,10500,3
4038700720,525126,5,2.25,1950,8025,3
5423600080,540000,3,2.5,1720,11656,3
6891800360,609000,3,2.5,2630,10131,3
3425059141,999000,7,4,3150,34830,3
3664500041,378000,4,1.75,1990,23200,4
1592000780,625000,3,2.5,2600,10092,3
1245002445,670000,2,1.75,1650,7500,4
6431500122,520000,3,1.5,1580,8841,5
3815500165,396000,5,2.75,2840,12253,3
8562900710,483000,3,3,2440,15540,3
1088800470,547500,3,2.5,2550,10355,3
2524049250,1180000,5,2.25,3270,16553,5
9274200735,567500,4,1.75,2190,5060,3
3735900590,590000,3,2.25,2210,5742,3
6699930550,338000,3,2.5,2470,4948,3
1320069249,192500,1,1,470,63737,5
3221069035,400000,4,1.75,2670,189486,3
6072400470,518000,4,2.5,2070,10244,3
7645900235,880000,6,2.5,2640,3680,5
8673400141,473000,3,3,1380,1081,3
4058801310,287000,2,1,930,6900,3
798000342,300000,3,2.5,1830,12750,3
7831800110,215000,3,1,1210,7175,3
7435500085,380000,3,2,1660,8281,3
3717000250,321000,3,2.5,2014,4500,3
7787400105,1865000,4,2.5,2950,43560,4
8651611130,798000,3,3.5,3590,6402,3
5621100115,255000,2,1,740,5000,4
191100235,1298000,4,3.5,2790,10125,5
7202300480,775000,4,2.75,3500,6226,3
7883607520,230000,3,1.75,950,6000,3
6187700175,440000,3,1.75,1640,8529,5
7010700292,543500,3,2.25,1270,2790,3
3715500110,427000,3,1.75,1680,8610,4
7555210340,752500,4,2.25,2360,8616,4
1005000062,299000,2,1,1040,4600,4
7853270200,672500,4,2.5,3470,6651,3
2916620240,264950,4,1.75,1770,9011,5
1568100225,343000,2,1.5,1040,8526,5
2397101270,716000,3,2,1420,3600,4
8923100125,1234582,5,3.25,3240,6551,4
3449800010,558000,4,3.25,3160,8876,3
7349650120,292000,4,2.75,2910,7712,3
6190000035,925000,5,3,3850,9457,4
826079094,330000,3,2,1400,218252,3
5561400440,465000,4,2.5,3030,47958,3
2469000010,1081000,4,2.25,2100,12172,5
3377900195,2525000,4,5.5,6930,45100,4
1088030010,464625,4,2.75,2040,8996,4
8564700240,575000,3,2.5,2610,7301,3
3578400780,508800,3,2,1720,10098,4
7217400895,550000,3,1.75,1380,3402,3
5249803745,367500,2,1,810,4800,3
7284900385,970000,4,3.25,2790,5420,3
8931100095,779000,2,2.25,2130,5920,3
5035300570,650000,3,2,2300,5000,4
8656300080,265000,3,2,1850,16535,3
6303400981,190000,3,1.75,1160,5850,4
3325069060,510000,3,1.75,1920,43560,4
4038500210,797000,4,2.75,2650,8610,3
3384300100,160134,3,1.5,1190,10116,3
1853000530,1150000,4,3.75,5300,37034,3
9550200225,625000,3,1.5,1230,3060,3
635000145,565000,2,1.75,1740,4736,4
6450303235,269000,3,1.5,1320,2625,3
3744000130,559630,4,2.5,3370,4934,3
3024059078,610000,4,1.75,1830,29110,3
9558200045,289000,3,1.75,1260,8400,3
3832710450,262500,4,2.75,1500,7036,3
5450300010,572000,3,1.5,1680,13751,4
2877103070,775000,4,2.5,2040,5000,5
922069169,503000,3,2,2590,108900,3
2141500020,500000,4,2.5,2230,8560,3
9415950020,260000,4,2.5,1811,4381,3
9141100210,257000,2,1,770,9497,3
1922059396,330000,3,2.5,2410,17424,3
7312900060,235000,2,1,720,4840,4
952003285,679900,3,2.5,2440,5750,3
4222500020,256400,3,1.5,1490,7800,3
3905100740,540000,4,2.5,1780,4169,3
4168000110,207000,3,1,1080,10200,4
2487200940,889000,4,3.5,3210,5000,3
1423069076,560000,3,2,2870,95396,4
2561330040,415000,3,2.25,1820,9694,3
7893203770,196000,3,1,1220,6719,3
7227500910,139000,2,1,690,5280,4
3905081800,560000,4,3,2170,5764,3
4083306720,560000,4,1.5,1790,3420,4
8731730710,215000,3,1,1180,9000,4
104560280,273000,4,3,1990,6180,3
3475000080,710000,3,2,1780,9732,3
865100055,900000,4,2.25,2460,44431,4
9521101065,580000,2,1.5,1220,5000,4
5415300060,435000,6,3.5,2400,8620,3
8699100160,250000,4,2,2170,5404,5
2771603610,545000,3,2,1550,4000,3
8669400100,910000,4,2.75,4190,38912,4
6751300385,575000,3,2,1730,9030,4
3876310300,525000,5,2.75,2440,8000,4
9346700280,830000,5,2.25,2780,10192,4
3826000550,245000,5,1.5,2000,8100,3
8089510150,925000,4,2.5,3540,18168,3
9268850140,288790,4,2,1390,745,3
6192410280,762500,5,3.5,3290,5880,3
5595900345,460000,4,2.75,3460,13168,4
2473372250,312500,3,1.75,1490,9493,4
6308000010,585000,3,2.5,2290,5089,3
3055800020,419950,4,1,1530,7920,3
2545700020,458500,2,1.75,1160,6828,3
6804600240,417000,3,1.75,1920,9512,3
6645950070,1450000,4,3.5,5000,38012,3
3211230080,424000,3,2.5,2200,34680,3
2895600420,384500,2,1,1130,5236,4
1443500395,360000,3,1.5,1060,6232,4
7577700061,532000,3,1,2360,5012,3
2722059215,239000,3,1.75,1340,16480,4
579002600,660000,3,1.75,1750,5200,4
524069101,850000,4,2,3380,90968,4
1604602050,460000,3,2.5,1610,2527,3
5667100045,453500,3,1.75,1550,7270,5
1079350090,332000,3,2.5,1530,9406,3
7236300065,275000,3,1.5,1320,7695,4
3352400325,225000,3,1.5,1220,8345,3
3224800010,235000,3,1.5,1660,8738,4
476000017,553000,2,2,1400,1512,3
6116500075,673000,4,2.5,2990,10400,3
2125410210,430000,3,2.25,2160,6527,4
2195700230,700000,3,2.5,2850,36585,3
2877102345,511718,2,1.75,1700,5000,3
3142600130,667500,3,2,1880,3800,5
3296000040,542000,3,2.5,1990,15985,3
5100403818,369500,3,2,1108,1128,3
7950700120,279000,4,2,1980,10051,3
4216500110,819995,5,2.75,3030,10335,3
2970800130,215000,3,1,810,5240,3
3390600010,365000,3,1,1090,6435,4
2141200030,625000,3,2.5,2000,6341,5
2926049382,650000,3,2,2800,10501,3
3812400657,160000,3,1,1200,8360,2
2525310320,290000,3,1.75,1590,13500,4
8732160050,250000,3,2.25,1960,7414,3
2413900050,599000,4,2,3410,15143,4
4178300070,795000,4,2.5,2920,14210,4
1138000410,307500,3,1,980,6530,3
3830630090,265000,3,2,1340,6783,4
4388000120,289950,4,2.25,2190,6906,4
2078500350,560000,3,2.5,2070,12708,3
820000018,387500,3,3.25,1860,2218,3
3840700600,355000,3,1,900,37800,4
2523039054,1115000,3,2.5,4530,22873,5
9274200620,490000,2,1.75,1670,4200,3
3052700472,499000,3,2.5,1460,1614,3
5347200162,210000,2,1.5,880,1157,3
2549000020,400000,3,2.5,1950,18533,3
1377300135,570000,2,1,1100,6240,4
6085000130,230000,3,1,1140,9639,4
6600060120,400000,4,2.5,2310,5813,3
2095800250,475226,3,2.5,2120,4512,3
9485700175,310000,2,1,860,12160,4
2310000430,284000,3,2.25,1580,7034,4
2767601100,513000,4,2,2090,4000,3
425049181,350000,2,1.5,1070,937,3
3575302759,365000,2,1.75,1270,7500,4
7968460110,280000,3,2,1790,42399,4
921059132,350000,3,2,1680,81893,3
263000253,380000,3,2.25,1550,1485,3
7696610240,257000,4,1.5,1400,8500,3
1670400090,182000,3,1,1160,18055,2
2115510470,285000,4,2.25,1960,10400,4
2005300140,220000,4,2,2340,10507,4
1085623560,442515,4,2.5,2930,4875,3
291310100,400000,3,2.5,1600,2388,3
7853370260,635000,4,3.25,3420,6752,3
7979900225,360000,3,1.75,1900,11407,3
5454200080,968000,4,1.75,2630,9645,4
1545801340,261000,3,1.75,1350,7686,3
626059335,527000,4,2.25,2330,19436,3
2525000760,435000,3,2,2360,12744,5
4399210110,232603,3,1.75,1750,11461,4
4017050020,450000,3,2.5,2450,19744,3
2619920110,825000,4,2.5,3220,5262,3
1787600209,432500,3,2.5,1340,8867,3
7211400615,217450,3,1,1040,5000,3
4309720160,785000,3,2.5,2930,33981,3
8651443420,280000,4,2,1710,5440,5
2076400050,294950,4,2.25,1740,9600,3
8648220270,291500,3,1.75,1260,9600,4
8835200610,372000,3,2.5,1710,5633,3
1453602360,1000000,3,1,1540,24500,3
1498303700,780000,5,2,2880,12000,3
546000910,620000,3,1.75,2040,4005,4
1732801150,2300000,4,4.75,3970,9778,4
3424069066,396450,3,1.75,1540,12446,5
952000640,715000,3,1.5,1670,5060,5
723049434,369950,3,2.5,1930,8254,3
2525000220,370000,3,1.75,1480,7725,4
3760500240,435000,2,0.75,750,16321,3
8078370010,470000,4,2.5,2320,12042,4
6430500086,341000,3,1,940,4200,3
7525410120,624500,6,3,3030,31920,4
2877104175,1289000,5,3.5,3210,4060,3
8096000060,655000,2,1.75,1450,15798,3
8722100825,1049000,3,2.25,2610,3357,4
1623049174,330000,4,3,1920,12040,3
1552100135,1150000,3,2.5,2850,10474,4
7231501610,327000,4,1,1620,6000,5
2473002080,500000,3,2.75,3410,9360,4
6838700060,280000,3,2.25,1430,7222,3
323079058,850000,4,3.75,3890,22000,3
1523560030,689000,4,2.5,2110,6069,3
7846700850,307000,3,1,1150,6000,3
6064800090,365000,3,2.25,1960,1985,3
3876810170,329000,3,1,900,9600,4
1177000130,805000,4,2.75,2410,6000,5
5672000020,272000,3,1.5,1380,11760,4
3424069008,585000,4,2.5,2430,4747,3
5100401414,490000,2,1,880,6380,3
1626079154,439000,3,2,2010,251341,3
7738500475,485000,4,3.25,2820,6611,3
976000790,670000,3,2.5,1800,4763,3
5561301150,632000,5,3,3520,36558,4
7202350310,476000,3,2.25,1630,3070,3
4139450760,932808,5,4.5,4690,6705,3
6402710120,309950,3,2.5,1880,7838,3
2386000020,885000,4,2.25,4470,86225,3
4178500640,306000,4,2.5,1880,9426,4
7588700007,457000,3,1,1170,3348,4
7199360320,411500,3,1,1110,7208,3
5700003705,930000,5,2,3530,9385,3
3448900320,610360,4,2.5,2610,5562,3
7760400880,240000,4,2.5,2040,11841,3
1472330030,646000,3,2.75,2460,6413,3
3905040220,525000,3,2.5,2030,6970,4
4219400465,950000,4,2,2490,4600,3
9208900037,6885000,6,7.75,9890,31374,3
3210200395,279900,3,1,1280,12928,3
2525059077,765000,4,2.25,2560,12100,4
955000430,540000,2,1.25,1230,1569,3
8127700820,640000,3,2,1470,4640,4
4024101434,318000,3,1,1010,7200,5
9136100056,875000,3,2.75,2280,4280,5
6303401395,245000,2,1.75,1220,8382,3
1079600270,325000,3,1.75,1840,17286,4
5634500392,330000,3,3,2420,13959,4
1377300020,650000,3,1.5,2120,8448,3
1422700110,267000,3,1,1740,10875,4
2979800764,390000,3,2,1463,868,3
8731902340,275000,4,1.75,1960,6177,4
5538300460,465000,5,1.5,1830,9000,3
7335400345,135000,2,1,780,6685,4
7231600098,225000,2,1,700,6000,3
6139800640,490000,3,2.5,2080,12032,3
3902100175,850000,5,3,3900,5250,5
925049360,512000,2,2,1270,3881,4
2570500230,400000,5,2,1930,9747,4
1310800090,240000,3,1,1470,7350,3
6817801030,280000,3,1,1160,10881,2
5535600150,565000,4,2.5,2980,10459,3
4036800910,562000,3,1.5,1830,8000,4
8121200700,579000,4,2.25,2030,8764,4
2025700430,269500,3,2,1640,8395,4
2011000010,257950,3,1.75,1370,5858,3
2207200455,585000,5,1.75,1880,16617,3
2206900065,380000,3,1.5,1430,11173,1
9286750100,375500,3,1.5,1530,7200,3
1760650820,290000,3,2.25,1610,3764,3
2473370890,289000,4,2.25,1930,8925,4
251200240,491500,4,2.75,2100,7236,3
8856920550,378000,3,2.5,2130,8404,3
1931300955,525000,1,1,830,3200,3
7715800570,385000,3,2,1010,7380,3
8562790760,785000,4,3.5,3070,4684,3
8121200710,480000,3,2.25,1950,8892,3
1774200060,669000,4,2.75,2700,35362,5
722059002,380000,2,2.5,2110,114127,4
7376300085,530000,3,1.75,1430,10350,3
5100402764,740000,3,1,1230,6380,3
2926049564,360000,3,2.25,1381,1180,3
4139430340,1029900,3,2.5,3680,13384,3
2311400056,1987500,5,3.5,5230,8960,3
98000750,1165000,5,3.75,4220,15959,3
8608900205,565500,3,1.75,1780,5850,5
2464400340,381500,2,1,900,2910,5
9335400005,292000,4,1.75,2130,11097,3
7418000130,430000,8,3.25,4300,10441,4
4114601580,1900000,6,4,3020,13237,3
5606000120,906000,4,2.5,2480,5000,3
6031400013,150000,3,1.5,1230,8056,4
3100500065,970000,5,2.75,3500,5040,3
3876000710,405000,3,2,1440,7425,4
7011201550,780000,4,2,2600,4800,3
2422049104,235000,2,1,830,9000,3
3276180020,385000,4,1.75,1660,10757,3
1402000070,390000,4,2.25,1770,33132,4
2525000690,347500,3,1.75,1620,7500,3
9268851670,645000,3,2.5,2170,1984,3
8944750480,359000,3,2.25,1990,4331,3
8146100370,735000,4,1.75,2100,7960,3
1972200139,622500,2,1.75,1510,851,3
2095600150,260000,4,2.5,1790,4358,3
6021503655,375000,3,2.5,1330,816,3
8643200055,243000,3,1.75,1790,12000,3
1446403850,118125,2,1,790,7153,4
7853270940,389000,3,2.5,1720,4515,3
3946900010,500007,2,1.75,1820,6050,3
1839910300,299950,3,1,1030,9916,4
4019300051,455000,3,1.75,1760,11371,5
6430500186,800000,4,1.5,1790,3952,4
3271800185,880000,4,1.75,2510,5800,4
293850040,495500,3,2.5,3190,7828,3
3629870020,575000,3,2.5,1870,3485,3
4253400098,405000,2,3,1160,1073,3
3222049112,449900,3,2.5,2780,8225,3
192600100,440000,4,2.5,2160,7826,4
524069116,472500,3,2,1750,15500,3
3630121060,740000,4,3.5,3060,4777,3
1118001631,1225000,3,2.25,2980,7700,3
7199340620,532000,4,1.75,2020,7029,4
2301400540,734000,4,2.25,2530,5000,4
7974200937,465000,3,1.5,1270,5112,3
4435000705,160000,3,1,1350,8700,3
8807810890,385000,3,1,1250,21303,3
5418500800,825000,3,2.25,2510,10418,3
9530101385,540000,2,2,1640,3021,3
1525039057,520000,3,1.75,1490,1036,3
7614100020,265000,3,2.5,1340,10290,4
2206500110,508450,4,1.75,1520,9600,4
3629940160,2200000,5,4.5,5840,17168,3
1336800185,1185001,3,2.75,2500,5568,5
4006000509,333000,3,1,1620,5040,3
6700390090,255950,3,2.5,1720,3676,3
3856904740,490000,2,1,950,3060,3
9465910150,607000,3,2.5,2470,9226,3
3298700302,287000,2,1.5,720,4346,4
1049010300,435000,4,2,1650,4745,3
7300200290,650000,5,3.5,3480,36615,4
1722069145,760000,4,2.5,3580,97574,3
1854750090,1225000,3,3.5,3680,11491,3
6332940020,344000,5,2,2130,8412,3
399000195,200000,3,1,960,7500,3
1901600090,359000,5,1.75,1940,6654,4
1623069023,820000,4,2.5,2920,252648,3
8835770170,1488000,5,6,6880,279968,3
7967900150,367950,4,2.5,3030,9500,3
8682301910,389000,2,2,1340,4122,3
2141300420,775000,3,2.75,2850,14800,4
7574000080,355500,5,2,2360,19899,4
7519000585,520000,2,1,1250,3708,3
8562780430,346100,2,1.75,1150,698,3
3275300040,320000,3,1.75,1370,9900,4
1972202320,380000,3,1,1220,3000,3
9407001320,295000,4,2,980,10640,5
8146200070,1700000,5,2.75,3810,9360,3
1725079025,539000,3,2,2350,209088,3
3013300660,550000,3,2.25,2090,8095,3
7856400300,1505000,2,2.5,3180,9400,5
9264450460,309000,5,2.75,2481,4045,3
643000110,247500,3,1,1660,11060,4
3278606110,375000,3,2.5,1580,2407,3
1026069044,785000,4,2.25,3200,53357,4
2561360210,562100,3,2.25,2090,12112,3
2771602425,447000,2,1,980,1600,3
5210200107,700000,4,1.75,1730,6500,3
522079022,700000,3,2.5,2530,623779,4
4356200120,248000,1,1,790,12000,3
7199100020,555000,3,1.75,1570,15500,4
8588000610,210000,3,1,1040,8125,3
5634500775,615000,4,1.5,2650,34000,4
9828702251,579000,3,2.5,1640,1269,3
3329500730,220000,3,1.75,1290,8250,3
8722101360,780000,3,1,1660,4400,3
3329510200,299900,3,2.25,2100,8163,3
6706200130,343000,3,1.75,2210,7920,3
4048400185,352000,2,0.75,760,33801,4
2923049421,250000,3,2.25,1920,7738,3
1560920370,485000,3,2.25,2900,35273,3
3616600003,1680000,3,2.5,4090,16972,3
7980900011,412450,3,2,1910,13505,3
3845100160,339990,3,2.5,2570,4600,3
2600110560,750000,4,2.75,2310,10232,5
9322800210,879950,4,2.25,3500,13875,4
2320069089,212000,3,1.5,1830,12233,4
7856601040,745000,4,1.75,1990,8900,4
6169901197,900000,3,1.5,2160,2260,5
5379806180,376000,6,2.5,2420,11662,4
3793500920,349950,3,2.5,2390,6441,3
7683800010,205000,3,1,1300,9880,4
2321300351,575000,2,1,1510,4032,3
8819900220,686500,2,1.75,1390,5025,4
3343301393,789888,5,3.5,3300,7860,3
1223089066,688000,4,3,3400,292723,3
2472920800,400000,3,2.5,2080,7877,3
3971700670,420000,5,2.5,2100,14395,3
8091400200,252700,2,1.5,1070,9643,3
2767603535,600000,3,1.75,1310,5000,4
5422570760,445000,3,1.75,1850,7056,4
7937900220,716500,5,2.75,3630,38461,3
3598600049,124000,1,0.75,840,7203,3
7308600040,769995,5,2.75,3360,12080,3
1310440950,455000,4,2.5,2710,6558,3
7153400010,190500,3,2,1390,10155,3
9477100170,375000,3,1.5,1370,9720,3
3521059124,345000,2,2.5,2550,216344,3
1724079013,529000,3,2.25,1940,217800,3
7957600075,202500,3,1.5,1510,9898,3
4046601460,407193,4,2,1880,14653,3
1223089077,718000,3,1.75,4060,136290,3
1446401555,292000,3,1.75,1320,6600,3
3472800065,1698000,4,3,3600,9687,4
3905010100,652500,4,2.5,2700,9122,3
7304301010,421000,2,1.5,1400,11245,5
1254200045,635000,5,2.75,2620,5500,3
5422950040,410000,5,2.75,2910,5802,3
5631500285,659950,3,2.5,2990,9413,3
2783100160,375000,4,1.75,1890,8000,4
7715800710,470000,4,2.5,1850,11250,3
7524950710,620000,2,1.75,1680,8187,4
5459500165,623000,3,1.75,2050,16313,2
8021700495,503045,3,3,1560,2250,3
1685800100,875000,4,2.5,3220,22588,3
7856601110,945800,4,2.75,3360,9100,4
809002390,658000,3,1.5,1660,3190,3
5700000905,739000,5,2.5,2840,5000,4
6083000123,158000,3,1,1140,10477,3
5100402606,680000,3,1.75,1090,6775,4
7752200100,630000,4,2.5,2540,11100,5
6821600005,710000,4,1.75,2120,5400,4
191100140,1060000,4,2.5,2250,10160,5
6072760360,665000,4,2.25,2650,8149,4
1646500785,499000,2,1,1450,3090,3
7491010060,730000,4,3.5,3370,5638,3
5569700075,968000,6,2.75,3610,17580,5
9359300220,725000,4,2.5,3420,30410,3
1438000440,515805,5,2.75,2710,4136,3
5480900010,835000,4,2.5,3030,29163,3
6145600865,449250,4,2,1480,3844,5
7129302185,290000,2,1,950,5650,5
5126900310,150000,2,1,1100,7200,4
8946750020,264000,3,2.25,1552,3677,3
5269200050,175000,2,1,700,8174,3
3902310210,610000,4,2.5,2100,8800,5
3304300210,572000,4,2.75,2700,7992,3
2112700240,309000,3,1,1092,7500,3
3298200620,358000,3,1,940,6695,4
1313500070,249000,3,1.5,1580,7200,4
9454200030,734000,4,2.75,3090,7650,3
1446400725,165000,3,1,970,6600,3
3021059244,249950,3,1.75,1320,10454,4
9578060470,494000,3,2.5,2310,4729,3
9284801435,471000,4,1.75,1760,5750,5
7199320600,588000,3,2.25,2030,7350,4
9269200120,415000,3,2.5,1710,4920,3
2877101310,415000,2,1,1460,4200,4
7504400120,495000,4,1.75,2570,12039,3
7923700020,450000,4,2,1570,7320,4
5315100277,1400000,5,4.25,3530,7924,3
3210400060,255000,3,1,1580,8206,3
7215730310,726000,5,3,2970,10335,3
9232900050,300000,2,1.75,2120,6350,4
2329800110,296500,3,2.5,1770,6033,4
8651710430,465000,4,2.25,2070,7500,4
3630010020,376000,3,2,1540,1827,3
1853080120,919950,5,2.75,3170,7062,3
254000175,325000,2,1,1050,4800,4
8880600070,245000,4,2,1870,8750,3
9165100230,575000,3,2,2150,3880,3
114100155,355000,2,2.25,1330,10838,3
1423600020,267000,3,1.5,1090,8160,3
5469500580,455500,3,1.75,2290,19000,4
993000136,449950,3,2.25,1540,1270,3
4037800140,548000,4,2,2100,8880,4
8127700735,1095000,4,4,3530,8400,5
9306500200,432500,3,3,2500,6000,3
3395041206,285000,3,2.5,1800,2516,3
1430800191,279000,3,1,1110,6060,3
6071000310,622000,4,1.75,3020,10714,5
7417700664,220000,4,2,1400,7140,3
7550801225,500000,4,1,1440,7100,3
98000870,1058997,4,3.5,4460,16271,3
2997800090,575000,3,1,1220,5652,3
518500460,2230000,3,3.5,3760,5634,3
9412200660,395000,4,1,1980,10350,4
6142100090,279000,4,2.5,1810,13000,4
7504000230,675000,4,2.25,2760,12100,4
7387500185,249900,2,1,1140,5500,3
2320069248,165050,3,1,1200,8514,3
3888100176,500000,4,2,2120,7806,4
7889600080,208000,3,1,1050,6240,5
3278602170,347000,2,2.25,1560,1705,3
